Duración,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,Respondidas,Puntaje,Nota,Puntaje Ponderado,Puntaje NEM,Puntaje Ranking,Puntaje Lenguaje,Puntaje Matemática M1,Puntaje Matemática M2,Certamen 1,Abstracción,Descomposición,Patrones,Algoritmos,Aprobación C1,Nota Final,Aprobación Asignatura
0:39:00,0,0,0,1,1,1,1,1,0,0,1,1,12,7,58.33,819.2,736,765,853,909,774,34,66.66666667,66.66666667,66.66666667,50,0,41,0
0:40:00,0,0,0,0,0,1,1,1,1,1,1,1,12,7,58.33,810.8,823,829,775,877,623,82,33.33333333,100,100,16.66666667,1,65,1
0:41:00,1,1,0,0,1,0,1,0,1,1,1,0,12,7,58.33,836.5,942,971,729,877,545,72,100,33.33333333,66.66666667,50,1,82,1
0:42:00,0,1,0,0,1,0,1,1,0,1,1,1,12,7,58.33,644.6,664,664,619,671,413,10,66.66666667,100,33.33333333,50,0,7,0
0:42:00,0,0,0,0,1,0,1,1,1,1,1,1,12,7,58.33,835.6,965,1000,801,862,483,10,66.66666667,100,66.66666667,16.66666667,0,71,1
0:43:00,1,0,0,1,0,1,0,0,1,1,1,1,12,7,58.33,0,970,982,816,601,459,27,66.66666667,66.66666667,66.66666667,50,0,24,0
0:43:00,0,0,0,0,1,0,1,1,1,1,1,1,12,7,58.33,721.2,907,996,745,609,428,40,66.66666667,100,66.66666667,16.66666667,0,60,1
0:45:00,0,0,0,1,1,0,1,1,0,1,1,1,12,7,58.33,850.4,951,1000,1000,846,516,69,66.66666667,100,33.33333333,50,1,35,0
0:45:00,0,1,0,1,0,0,1,1,1,0,1,1,12,7,58.33,676.8,808,839,729,601,413,95,33.33333333,66.66666667,66.66666667,83.33333333,1,82,1
0:45:00,0,1,0,1,0,1,0,1,1,1,1,0,12,7,58.33,720.3,765,783,596,790,428,90,33.33333333,66.66666667,66.66666667,83.33333333,1,88,1
0:45:00,1,0,0,1,0,0,1,1,1,0,1,1,12,7,58.33,,,,,,,27,66.66666667,66.66666667,66.66666667,50,0,41,0
0:46:00,1,0,0,0,1,0,1,1,1,1,1,0,12,7,58.33,,,,,,,8,100,66.66666667,66.66666667,16.66666667,0,64,1
0:47:00,1,1,0,0,1,1,0,1,0,1,1,0,12,7,58.33,0,823,825,714,588,413,54,100,66.66666667,33.33333333,50,0,66,1
0:48:00,0,1,0,0,1,0,1,1,1,0,1,1,12,7,58.33,786.4,937,997,775,715,530,54,66.66666667,66.66666667,66.66666667,50,0,73,1
0:48:00,0,0,0,0,1,1,1,1,0,1,1,1,12,7,58.33,896.2,965,984,912,909,671,82,66.66666667,100,66.66666667,16.66666667,1,75,1
0:49:00,0,1,0,0,1,0,1,1,0,1,1,1,12,7,58.33,812.3,808,839,729,949,493,17,66.66666667,100,33.33333333,50,0,9,0
0:51:00,0,1,0,0,1,1,1,0,1,1,1,0,12,7,58.33,0,751,751,775,609,413,0,66.66666667,33.33333333,100,50,0,0,0
0:52:00,1,0,0,0,0,1,1,0,1,1,1,1,12,7,58.33,,,,,,,77,66.66666667,66.66666667,100,16.66666667,1,66,1
0:52:00,1,1,0,0,1,0,1,1,0,0,1,1,12,7,58.33,753.5,814,817,775,801,516,74,100,66.66666667,33.33333333,50,1,79,1
0:52:00,0,1,0,1,1,0,1,0,0,1,1,1,12,7,58.33,854.2,851,862,853,949,650,87,66.66666667,66.66666667,33.33333333,83.33333333,1,84,1
0:53:00,0,0,0,0,1,1,1,1,1,1,1,0,12,7,58.33,761.1,937,944,801,704,459,41,66.66666667,66.66666667,100,16.66666667,0,74,1
0:53:00,1,1,0,1,0,0,0,1,1,1,1,0,12,7,58.33,,,,,,,20,66.66666667,66.66666667,33.33333333,83.33333333,0,66,1
0:53:00,0,0,0,0,1,1,1,1,0,1,1,1,12,7,58.33,722.7,808,813,674,757,472,23,66.66666667,100,66.66666667,16.66666667,0,16,0
0:54:00,1,1,0,1,0,0,1,1,0,1,0,1,12,7,58.33,702.2,751,753,788,681,428,20,33.33333333,100,33.33333333,83.33333333,0,34,0
0:54:00,1,1,0,0,0,0,0,1,1,1,1,1,12,7,58.33,,,,,,,87,66.66666667,100,33.33333333,50,1,85,1
0:54:00,0,1,0,0,1,1,1,1,1,1,0,0,12,7,58.33,774.2,879,903,692,790,504,64,33.33333333,66.66666667,100,50,1,73,1
0:55:00,0,1,0,0,1,0,1,1,0,1,1,1,12,7,58.33,0,779,789,674,671,516,7,66.66666667,100,33.33333333,50,0,10,0
0:56:00,1,0,0,0,0,0,1,1,1,1,1,1,12,7,58.33,771.5,907,996,701,671,413,11,66.66666667,100,66.66666667,16.66666667,0,6,0
0:56:00,1,0,0,0,1,1,1,1,1,1,0,0,12,7,58.33,642.2,724,775,589,695,413,28,66.66666667,66.66666667,100,16.66666667,0,64,1
0:59:00,0,1,0,0,1,1,1,1,0,1,1,0,12,7,58.33,799.9,870,903,714,862,578,77,66.66666667,66.66666667,66.66666667,50,1,76,1
1:01:00,0,1,0,1,1,0,0,1,1,1,0,1,12,7,58.33,0,928,954,683,971,706,89,33.33333333,100,33.33333333,83.33333333,1,82,1
1:01:00,0,0,0,0,1,0,1,1,1,1,1,1,12,7,58.33,810,965,1000,816,790,444,64,66.66666667,100,66.66666667,16.66666667,1,84,1
1:04:00,1,1,0,0,1,1,1,0,0,0,1,1,12,7,58.33,697.8,857,904,788,601,385,88,100,33.33333333,66.66666667,50,1,94,1
1:04:00,1,1,0,0,1,0,0,1,1,1,1,0,12,7,58.33,0,942,1000,788,728,444,10,100,66.66666667,33.33333333,50,0,67,1
1:03:00,0,1,0,1,0,0,0,1,1,1,1,1,12,7,58.33,853.6,870,898,775,949,609,77,33.33333333,100,33.33333333,83.33333333,1,86,1
0:39:00,0,1,0,0,1,1,1,1,0,1,1,0,12,7,58.33,825.9,956,970,891,801,578,55,66.66666667,66.66666667,66.66666667,50,1,66,1
0:48:00,0,1,0,1,0,1,0,1,,1,1,1,11,7,58.33,618,643,647,582,671,472,41,33.33333333,100,33.33333333,83.33333333,0,39,0
0:51:00,1,1,0,0,1,0,1,1,,0,1,1,11,7,58.33,615.9,628,644,649,645,504,12,100,66.66666667,33.33333333,50,0,26,0
0:58:00,1,1,0,,0,1,1,1,1,,1,0,10,7,58.33,634.9,727,733,674,567,0,1,66.66666667,33.33333333,100,50,0,1,0
1:01:00,0,1,0,1,,1,1,1,0,,1,1,10,7,58.33,816.2,914,966,745,830,493,47,33.33333333,66.66666667,66.66666667,83.33333333,0,46,0
0:48:00,1,1,0,1,1,1,,,1,1,,,8,7,58.33,826.7,937,993,801,801,578,72,66.66666667,33.33333333,66.66666667,83.33333333,1,80,1
0:27:00,0,1,1,0,1,1,1,0,1,1,1,0,12,8,66.67,714.5,837,859,674,715,413,42,66.66666667,33.33333333,100,66.66666667,0,66,1
0:29:00,0,1,1,1,1,0,1,0,1,1,1,0,12,8,66.67,766.7,814,849,775,790,504,78,66.66666667,33.33333333,66.66666667,100,1,59,1
0:29:00,0,0,1,1,0,1,1,1,0,1,1,1,12,8,66.67,775.3,771,793,801,892,545,,33.33333333,100,66.66666667,66.66666667,0,19,0
0:32:00,1,0,1,0,1,0,1,1,1,0,1,1,12,8,66.67,774.6,886,923,714,757,545,72,100,66.66666667,66.66666667,33.33333333,1,82,1
0:33:00,0,1,1,0,1,1,1,1,0,0,1,1,12,8,66.67,839.8,842,843,775,949,681,90,66.66666667,66.66666667,66.66666667,66.66666667,1,94,1
0:33:00,1,0,1,1,1,0,1,1,0,0,1,1,12,8,66.67,867.7,808,889,935,928,745,91,100,66.66666667,33.33333333,66.66666667,1,89,1
0:34:00,1,0,1,0,1,0,1,1,1,1,1,0,12,8,66.67,,,,,,,61,100,66.66666667,66.66666667,33.33333333,1,49,0
0:34:00,1,0,1,0,0,0,1,1,1,1,1,1,12,8,66.67,775.1,765,765,801,877,578,13,66.66666667,100,66.66666667,33.33333333,0,7,0
0:35:00,0,1,1,0,1,0,1,1,1,1,1,0,12,8,66.67,786.6,900,981,729,780,516,82,66.66666667,66.66666667,66.66666667,66.66666667,1,79,1
0:35:00,1,1,1,1,1,0,0,1,1,0,1,0,12,8,66.67,770.3,870,893,912,769,444,2,100,33.33333333,33.33333333,100,0,16,0
0:36:00,1,1,1,1,1,0,1,1,1,0,0,0,12,8,66.67,731.2,736,735,834,769,625,,66.66666667,33.33333333,66.66666667,100,0,19,0
0:36:00,0,1,1,0,1,1,1,1,1,0,0,1,12,8,66.67,635.2,837,898,697,468,468,,33.33333333,66.66666667,100,66.66666667,0,2,0
0:38:00,1,0,1,0,1,0,1,1,0,1,1,1,12,8,66.67,775.9,793,796,853,830,504,33,100,100,33.33333333,33.33333333,0,64,1
0:38:00,1,0,1,0,1,1,1,1,1,0,1,0,12,8,66.67,770.1,808,810,801,862,545,38,100,33.33333333,100,33.33333333,0,41,0
0:38:00,1,0,1,0,1,1,1,0,1,1,1,0,12,8,66.67,556.4,536,536,596,609,474,18,100,33.33333333,100,33.33333333,0,9,0
0:38:00,0,0,1,0,1,1,1,1,1,1,1,0,12,8,66.67,756.1,837,922,853,715,444,69,66.66666667,66.66666667,100,33.33333333,1,75,1
0:38:00,0,1,1,1,1,0,1,1,0,1,1,0,12,8,66.67,844.2,922,996,729,862,637,79,66.66666667,66.66666667,33.33333333,100,1,72,1
0:39:00,0,0,1,1,1,0,1,1,0,1,1,1,12,8,66.67,731.2,865,883,775,704,399,59,66.66666667,100,33.33333333,66.66666667,1,69,1
0:39:00,0,1,1,0,0,0,1,1,1,1,1,1,12,8,66.67,,,,,,,18,33.33333333,100,66.66666667,66.66666667,0,35,0
0:39:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,880.6,880,950,935,909,596,70,33.33333333,100,66.66666667,66.66666667,1,90,1
0:40:00,0,1,1,0,1,0,1,1,1,1,1,0,12,8,66.67,,,,,,,85,66.66666667,66.66666667,66.66666667,66.66666667,1,64,1
0:41:00,0,1,1,1,1,0,1,1,0,1,0,1,12,8,66.67,827,765,783,817,909,802,95,33.33333333,100,33.33333333,100,1,100,1
0:41:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,794.6,956,984,729,780,530,59,33.33333333,100,66.66666667,66.66666667,1,60,1
0:42:00,0,1,1,0,0,1,1,1,1,1,1,0,12,8,66.67,734.6,699,706,872,814,516,95,33.33333333,66.66666667,100,66.66666667,1,89,1
0:42:00,1,0,1,0,1,0,1,1,0,1,1,1,12,8,66.67,729.5,893,968,761,645,428,,100,100,33.33333333,33.33333333,0,0,0
0:42:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,780.9,886,915,498,892,609,4,33.33333333,100,66.66666667,66.66666667,0,2,0
0:43:00,1,0,1,0,1,1,1,1,0,1,1,0,12,8,66.67,,,,,,,74,100,66.66666667,66.66666667,33.33333333,1,74,1
0:43:00,0,1,0,0,1,1,1,1,1,1,1,0,12,8,66.67,821,814,822,788,949,587,100,66.66666667,66.66666667,100,33.33333333,1,86,1
0:43:00,0,0,1,0,1,0,1,1,1,1,1,1,12,8,66.67,847,922,929,745,928,623,62,66.66666667,100,66.66666667,33.33333333,1,85,1
0:43:00,0,0,1,0,1,0,1,1,1,1,1,1,12,8,66.67,642.6,713,720,574,681,459,0,66.66666667,100,66.66666667,33.33333333,0,2,0
0:43:00,0,1,1,0,0,1,1,1,1,1,0,1,12,8,66.67,722.3,722,722,853,780,578,41,0,100,100,66.66666667,0,69,1
0:44:00,1,1,1,1,1,0,1,1,1,0,0,0,12,8,66.67,730.7,815,931,872,681,459,21,66.66666667,33.33333333,66.66666667,100,0,74,1
0:44:00,0,1,1,0,1,0,1,1,1,1,1,0,12,8,66.67,786.2,757,760,834,892,650,39,66.66666667,66.66666667,66.66666667,66.66666667,0,20,0
0:45:00,1,0,1,0,0,0,1,1,1,1,1,1,12,8,66.67,828.3,851,896,891,814,713,71,66.66666667,100,66.66666667,33.33333333,1,71,1
0:45:00,1,1,1,0,0,0,1,1,1,1,0,1,12,8,66.67,872.3,943,974,775,877,736,20,33.33333333,100,66.66666667,66.66666667,0,96,1
0:46:00,0,0,1,0,1,1,1,1,1,1,1,0,12,8,66.67,805.2,842,848,714,909,530,100,66.66666667,66.66666667,100,33.33333333,1,77,1
0:46:00,0,1,1,1,1,1,1,0,0,1,1,0,12,8,66.67,849.3,886,959,674,949,558,82,66.66666667,33.33333333,66.66666667,100,1,92,1
0:47:00,0,1,1,1,1,0,1,0,0,1,1,1,12,8,66.67,822.4,922,1000,729,830,569,90,66.66666667,66.66666667,33.33333333,100,1,89,1
0:47:00,0,1,1,0,1,0,1,1,1,1,1,0,12,8,66.67,784.9,870,974,714,801,493,87,66.66666667,66.66666667,66.66666667,66.66666667,1,90,1
0:47:00,0,1,1,0,1,1,1,0,0,1,1,1,12,8,66.67,782.2,814,959,717,741,741,90,66.66666667,66.66666667,66.66666667,66.66666667,1,95,1
0:48:00,1,1,1,0,1,0,1,1,0,1,1,0,12,8,66.67,,,,,,,29,100,66.66666667,33.33333333,66.66666667,0,21,0
0:48:00,1,0,1,0,1,0,0,1,1,1,1,1,12,8,66.67,807.5,922,937,912,743,558,90,100,100,33.33333333,33.33333333,1,76,1
0:48:00,1,1,1,0,1,1,1,1,0,0,1,0,12,8,66.67,763.7,779,779,745,830,623,40,100,33.33333333,66.66666667,66.66666667,0,25,0
0:49:00,0,0,1,1,1,1,0,1,1,1,1,0,12,8,66.67,878.5,914,969,786,928,650,57,66.66666667,66.66666667,66.66666667,66.66666667,1,81,1
0:49:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,886.5,979,994,788,949,671,74,33.33333333,100,66.66666667,66.66666667,1,80,1
0:49:00,1,0,1,0,1,1,1,1,1,0,1,0,12,8,66.67,669.6,708,713,692,641,641,100,100,33.33333333,100,33.33333333,1,93,1
0:49:00,1,1,1,1,1,1,1,1,0,0,0,0,12,8,66.67,803.9,942,966,801,790,493,42,66.66666667,33.33333333,66.66666667,100,0,41,0
0:50:00,1,1,1,0,0,1,1,1,0,1,1,0,12,8,66.67,878.2,922,982,788,949,596,80,66.66666667,66.66666667,66.66666667,66.66666667,1,88,1
0:50:00,1,0,1,0,1,0,1,1,0,1,1,1,12,8,66.67,795.3,951,967,714,780,493,59,100,100,33.33333333,33.33333333,1,82,1
0:50:00,0,0,1,0,1,1,1,1,0,1,1,1,12,8,66.67,814.6,922,923,891,801,637,79,66.66666667,100,66.66666667,33.33333333,1,65,1
0:50:00,0,1,1,1,1,1,1,1,0,1,0,0,12,8,66.67,807.1,870,949,872,780,565,66,33.33333333,66.66666667,66.66666667,100,1,68,1
0:50:00,0,1,1,1,0,1,1,1,1,0,0,1,12,8,66.67,777.3,870,910,801,769,472,72,0,66.66666667,100,100,1,82,1
0:51:00,1,0,1,1,0,0,1,1,0,1,1,1,12,8,66.67,0,785,834,683,715,516,57,66.66666667,100,33.33333333,66.66666667,1,61,1
0:51:00,0,1,1,0,1,1,1,1,1,0,1,0,12,8,66.67,875.8,937,954,872,877,763,80,66.66666667,33.33333333,100,66.66666667,1,88,1
0:51:00,1,1,0,0,1,0,1,1,0,1,1,1,12,8,66.67,641.8,727,765,775,609,413,0,100,100,33.33333333,33.33333333,0,0,0
0:51:00,1,1,1,1,0,0,1,1,0,1,1,0,12,8,66.67,748.6,793,852,816,790,483,35,66.66666667,66.66666667,33.33333333,100,0,49,0
0:51:00,0,1,1,0,1,0,1,0,1,1,1,1,12,8,66.67,597,613,613,619,619,351,1,66.66666667,66.66666667,66.66666667,66.66666667,0,1,0
0:52:00,0,1,1,1,0,0,1,1,0,1,1,1,12,8,66.67,733.9,751,779,701,769,558,75,33.33333333,100,33.33333333,100,1,38,0
0:52:00,0,0,1,0,1,0,1,1,1,1,1,1,12,8,66.67,792.7,879,880,788,814,587,91,66.66666667,100,66.66666667,33.33333333,1,84,1
0:52:00,0,1,1,0,0,0,1,1,1,1,1,1,12,8,66.67,844,907,991,788,814,721,10,33.33333333,100,66.66666667,66.66666667,0,76,1
0:52:00,1,1,1,0,1,1,1,0,1,1,0,0,12,8,66.67,749,851,867,729,790,413,68,66.66666667,33.33333333,100,66.66666667,1,67,1
0:52:00,0,1,1,0,1,0,1,1,0,1,1,1,12,8,66.67,825.6,851,856,775,928,578,66,66.66666667,100,33.33333333,66.66666667,1,73,1
0:53:00,0,0,1,1,1,0,1,1,1,1,1,0,12,8,66.67,845.8,856,923,834,909,596,80,66.66666667,66.66666667,66.66666667,66.66666667,1,83,1
0:53:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,772,650,650,761,971,623,0,66.66666667,100,66.66666667,33.33333333,0,0,0
0:53:00,1,1,1,0,1,0,1,0,0,1,1,1,12,8,66.67,767.1,870,913,674,814,444,1,100,66.66666667,33.33333333,66.66666667,0,45,0
0:53:00,0,1,1,1,1,0,0,1,1,1,1,0,12,8,66.67,741.3,879,980,775,645,516,50,66.66666667,66.66666667,33.33333333,100,0,64,1
0:54:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,815.7,956,1000,816,801,587,78,33.33333333,100,66.66666667,66.66666667,1,72,1
0:55:00,1,1,1,1,1,0,0,1,1,0,1,0,12,8,66.67,809.4,879,896,761,846,578,74,100,33.33333333,33.33333333,100,1,85,1
0:56:00,1,1,0,1,0,1,1,1,0,1,1,0,12,8,66.67,747.8,879,952,619,728,516,47,66.66666667,66.66666667,66.66666667,66.66666667,0,34,0
0:56:00,0,1,1,1,1,0,1,1,0,1,0,1,12,8,66.67,777.8,965,1000,729,728,459,53,33.33333333,100,33.33333333,100,0,65,1
0:56:00,0,1,1,1,1,0,1,0,1,1,1,0,12,8,66.67,782.7,893,914,788,780,493,63,66.66666667,33.33333333,66.66666667,100,1,73,1
0:57:00,1,1,1,0,1,0,1,1,1,0,1,0,12,8,66.67,895.4,942,971,853,928,807,44,100,33.33333333,66.66666667,66.66666667,0,51,0
0:57:00,0,0,1,0,1,0,1,1,1,1,1,1,12,8,66.67,801.2,808,808,692,928,587,16,66.66666667,100,66.66666667,33.33333333,0,11,0
0:58:00,0,0,1,1,1,1,1,1,0,1,1,0,12,8,66.67,736.4,771,771,891,769,504,9,66.66666667,66.66666667,66.66666667,66.66666667,0,5,0
0:58:00,0,1,1,0,1,0,1,1,0,1,1,1,12,8,66.67,742.7,757,763,683,814,530,59,66.66666667,100,33.33333333,66.66666667,1,78,1
0:58:00,1,0,1,1,1,0,1,0,1,0,1,1,12,8,66.67,842.2,893,902,701,909,692,71,100,33.33333333,66.66666667,66.66666667,1,91,1
0:58:00,0,1,1,0,1,1,1,1,0,0,1,1,12,8,66.67,692.1,799,807,692,695,493,79,66.66666667,66.66666667,66.66666667,66.66666667,1,71,1
0:58:00,0,1,1,1,1,0,0,0,1,1,1,1,12,8,66.67,896.9,937,1000,891,994,569,18,66.66666667,66.66666667,33.33333333,100,0,85,1
0:59:00,0,1,1,0,0,1,1,1,0,1,1,1,12,8,66.67,0,922,973,816,801,578,31,33.33333333,100,66.66666667,66.66666667,0,72,1
0:59:00,0,0,1,0,1,0,1,1,1,1,1,1,12,8,66.67,865.8,928,950,701,949,706,20,66.66666667,100,66.66666667,33.33333333,0,81,1
0:59:00,1,1,1,0,1,0,1,1,0,0,1,1,12,8,66.67,768.2,828,856,663,814,578,68,100,66.66666667,33.33333333,66.66666667,1,71,1
1:00:00,0,1,1,1,1,0,1,0,0,1,1,1,12,8,66.67,768.3,937,1000,872,619,504,58,66.66666667,66.66666667,33.33333333,100,1,67,1
1:00:00,1,0,1,0,0,1,1,0,1,1,1,1,12,8,66.67,0,994,1000,674,619,459,25,66.66666667,66.66666667,100,33.33333333,0,31,0
1:01:00,1,1,1,0,0,1,1,1,0,1,1,0,12,8,66.67,834.1,828,854,788,909,661,87,66.66666667,66.66666667,66.66666667,66.66666667,1,92,1
1:01:00,1,1,1,1,1,0,1,0,0,1,1,0,12,8,66.67,828.4,814,844,816,909,596,18,100,33.33333333,33.33333333,100,0,86,1
1:01:00,0,1,1,1,1,0,0,1,0,1,1,1,12,8,66.67,869.4,965,1000,745,928,587,64,66.66666667,100,0,100,1,89,1
1:02:00,1,0,1,0,0,0,1,1,1,1,1,1,12,8,66.67,791.7,907,937,775,814,516,65,66.66666667,100,66.66666667,33.33333333,1,78,1
1:04:00,1,1,1,1,1,1,0,0,0,1,1,0,12,8,66.67,791.1,799,835,775,830,558,68,100,33.33333333,33.33333333,100,1,66,1
1:07:00,1,0,1,0,0,1,1,1,0,1,1,1,12,8,66.67,639.5,880,914,619,499,444,10,66.66666667,100,66.66666667,33.33333333,0,5,0
0:51:00,0,1,1,0,1,0,1,1,1,1,1,0,12,8,66.67,900.6,871,950,853,1000,790,72,66.66666667,66.66666667,66.66666667,66.66666667,1,93,1
1:00:00,0,1,1,1,1,0,1,0,0,1,1,1,12,8,66.67,0,942,986,960,715,459,59,66.66666667,66.66666667,33.33333333,100,1,40,0
1:05:00,,1,1,0,1,0,1,1,1,1,0,1,11,8,66.67,806.9,879,886,891,830,558,69,33.33333333,100,66.66666667,66.66666667,1,83,1
0:50:00,0,1,1,0,1,0,1,1,1,1,1,,11,8,66.67,758.7,914,971,816,688,472,57,66.66666667,66.66666667,66.66666667,66.66666667,1,81,1
1:00:00,0,1,1,,0,1,1,1,1,1,1,0,11,8,66.67,799.1,900,921,816,790,569,79,33.33333333,66.66666667,100,66.66666667,1,70,1
1:01:00,0,1,1,0,1,1,1,0,1,1,1,,11,8,66.67,763.8,779,779,649,877,558,21,66.66666667,33.33333333,100,66.66666667,0,12,0
0:43:00,1,0,1,0,1,0,1,1,1,1,1,,11,8,66.67,764.9,751,753,729,877,623,,100,66.66666667,66.66666667,33.33333333,0,74,1
1:03:00,0,1,1,,,1,1,1,1,1,1,0,10,8,66.67,886.4,970,1000,761,949,650,31,33.33333333,66.66666667,100,66.66666667,0,78,1
1:04:00,0,1,1,1,,1,1,1,1,1,0,,10,8,66.67,675.9,636,646,816,704,483,38,0,66.66666667,100,100,0,25,0
1:02:00,0,1,1,1,1,1,1,1,,1,,,9,8,66.67,,,,,,,52,33.33333333,66.66666667,66.66666667,100,0,64,1
1:06:00,1,1,1,1,1,1,1,1,0,,,,9,8,66.67,722.1,599,599,801,830,587,18,66.66666667,33.33333333,66.66666667,100,0,9,0
0:26:00,0,1,0,0,1,1,1,1,1,1,1,0,12,8,66.67,814.9,727,727,891,928,671,96,66.66666667,66.66666667,100,50,1,73,1
0:41:00,0,1,0,1,1,1,1,1,0,1,1,0,12,8,66.67,828.5,828,876,714,928,661,85,66.66666667,66.66666667,66.66666667,83.33333333,1,93,1
0:41:00,0,1,0,1,1,1,1,0,1,1,1,0,12,8,66.67,834.8,808,867,801,928,637,69,66.66666667,33.33333333,100,83.33333333,1,92,1
0:41:00,0,1,0,1,1,1,1,1,0,1,1,0,12,8,66.67,728.8,793,800,663,790,516,47,66.66666667,66.66666667,66.66666667,83.33333333,0,68,1
0:42:00,1,1,0,0,1,1,0,1,1,1,0,1,12,8,66.67,789.1,928,973,788,743,530,74,66.66666667,100,66.66666667,50,1,87,1
0:44:00,1,1,0,1,0,0,1,1,0,1,1,1,12,8,66.67,635.4,650,650,761,601,369,0,66.66666667,100,33.33333333,83.33333333,0,2,0
0:44:00,0,0,0,1,1,0,1,1,1,1,1,1,12,8,66.67,,,,,,,67,66.66666667,100,66.66666667,50,1,36,0
0:46:00,1,1,0,1,1,1,1,1,0,0,1,0,12,8,66.67,833.8,842,859,853,928,661,90,100,33.33333333,66.66666667,83.33333333,1,96,1
0:47:00,0,1,0,0,1,1,1,0,1,1,1,1,12,8,66.67,642.3,727,727,606,671,413,13,66.66666667,66.66666667,100,50,0,7,0
0:47:00,1,1,0,1,1,0,1,1,1,0,0,1,12,8,66.67,845.7,851,1000,816,892,650,87,66.66666667,66.66666667,66.66666667,83.33333333,1,94,1
0:48:00,1,1,0,1,1,0,1,1,1,0,1,0,12,8,66.67,756.6,708,708,816,862,578,38,100,33.33333333,66.66666667,83.33333333,0,19,0
0:49:00,0,1,0,1,0,1,1,1,1,1,1,0,12,8,66.67,812.3,893,967,834,790,516,67,33.33333333,66.66666667,100,83.33333333,1,82,1
0:50:00,0,1,0,1,1,1,1,1,0,1,0,1,12,8,66.67,833.9,970,1000,801,814,609,,33.33333333,100,66.66666667,83.33333333,0,0,0
0:51:00,1,0,0,1,1,0,1,1,1,1,1,0,12,8,66.67,783.3,886,950,834,743,504,11,100,66.66666667,66.66666667,50,0,6,0
0:52:00,1,1,0,0,1,0,1,1,1,1,1,0,12,8,66.67,767.1,757,780,714,877,597,38,100,66.66666667,66.66666667,50,0,69,1
0:52:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,791.8,956,1000,853,715,516,87,66.66666667,100,66.66666667,50,1,85,1
0:54:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,798.2,785,790,701,971,623,6,66.66666667,100,66.66666667,50,0,3,0
0:57:00,1,1,0,0,1,0,1,1,1,0,1,1,12,8,66.67,814.9,893,933,745,830,623,87,100,66.66666667,66.66666667,50,1,88,1
0:58:00,1,0,0,1,1,0,1,1,0,1,1,1,12,8,66.67,868,907,942,872,928,623,77,100,100,33.33333333,50,1,81,1
0:58:00,1,0,0,0,1,1,1,1,1,1,1,0,12,8,66.67,,,,,,,5,100,66.66666667,100,16.66666667,0,3,0
0:58:00,0,1,0,1,0,0,1,1,1,1,1,1,12,8,66.67,710.7,857,1000,714,609,428,0,33.33333333,100,66.66666667,83.33333333,0,0,0
1:00:00,1,0,0,0,1,0,1,1,1,1,1,1,12,8,66.67,775,879,934,801,715,522,50,100,100,66.66666667,16.66666667,0,58,1
1:01:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,908.2,985,1000,891,949,623,69,66.66666667,100,66.66666667,50,1,76,1
1:01:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,820,942,954,834,790,587,61,66.66666667,100,66.66666667,50,1,79,1
1:03:00,0,1,0,1,1,0,1,1,1,0,1,1,12,8,66.67,,,,,,,17,66.66666667,66.66666667,66.66666667,83.33333333,0,9,0
1:03:00,0,1,0,0,1,0,1,1,1,1,1,1,12,8,66.67,844.5,793,825,775,928,843,65,66.66666667,100,66.66666667,50,1,88,1
1:04:00,1,0,0,0,1,1,1,0,1,1,1,1,12,8,66.67,787.7,900,985,761,671,641,9,100,66.66666667,100,16.66666667,0,27,0
1:04:00,1,1,0,0,1,0,1,1,1,1,1,0,12,8,66.67,838.2,922,959,663,862,671,67,100,66.66666667,66.66666667,50,1,84,1
1:05:00,0,1,0,1,1,1,1,0,0,1,1,1,12,8,66.67,656.5,799,844,663,595,444,77,66.66666667,66.66666667,66.66666667,83.33333333,1,79,1
0:44:00,0,1,0,,1,0,1,1,1,1,1,1,11,8,66.67,815.1,937,946,750,752,752,100,66.66666667,100,66.66666667,50,1,86,1
1:01:00,1,1,0,,1,1,1,1,0,1,0,1,11,8,66.67,676.3,928,942,801,480,390,1,66.66666667,100,66.66666667,50,0,3,0
1:06:00,0,1,0,,1,0,1,1,1,1,1,1,11,8,66.67,721.1,837,883,733,614,614,27,66.66666667,100,66.66666667,50,0,74,1
1:05:00,,1,0,0,1,0,1,1,1,1,1,1,11,8,66.67,,,,,,,79,66.66666667,100,66.66666667,50,1,72,1
1:02:00,0,1,0,,1,1,1,1,,1,1,1,10,8,66.67,756.9,823,912,606,814,569,50,66.66666667,100,66.66666667,50,0,47,0
0:25:00,0,1,1,1,1,0,1,1,0,1,1,1,12,9,75.00,769.7,837,837,761,814,545,72,66.66666667,100,33.33333333,100,1,71,1
